route_id	substrate	substrate_label	corrected_ATP_auxiliary_equivalents_per_product_Cmol	corrected_NADH_auxiliary_equivalents_per_product_Cmol	corrected_NADPH_auxiliary_equivalents_per_product_Cmol	corrected_total_reducing_auxiliary_equivalents_per_product_Cmol	corrected_positive_auxiliary_cofactor_burden	cofactor_accounting_basis	stage
f90c59f880e276e4	co2	CO₂	3.0	0.5	2.0	2.5	5.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
74b7d7788ba85e60	co2	CO₂	3.333333	1.166667	1.333333	2.5	5.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a53ceaf840e6f003	co2	CO₂	1.333333	1.166667	1.333333	2.5	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
64dc991ffcaced63	co2	CO₂	2.166667	1.0	1.5	2.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b581bf9e27409fa2	co2	CO₂	2.333333	0.166667	2.333333	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
81be8326a285f62b	co2	CO₂	2.0	0.833333	1.666667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
60ac4a8d42bd54de	co2	CO₂	2.333333	0.5	2.0	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
13c3131058e25a6d	co2	CO₂	2.0	0.833333	1.666667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
18f2a00009967882	co2	CO₂	2.333333	0.5	2.0	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b77ffeb17bfdac2f	co2	CO₂	2.333333	0.166667	2.333333	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
da5b0ef206efb91b	co2	CO₂	1.416667	0.666667	1.833333	2.5	3.916667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
da7e78cf4a945ded	co2	CO₂	1.833333	1.166667	1.333333	2.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
66ce5e80d6082da2	co2	CO₂	2.333333	1.333333	1.166667	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e6cffd5752919460	co2	CO₂	2.166667	1.166667	1.333333	2.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f1c7b424478bae63	co2	CO₂	1.166667	1.166667	1.333333	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
728e111f349ef141	co2	CO₂	1.5	1.833333	0.666667	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2ed57484add44589	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
80e8ce3c9061ab95	co2	CO₂	1.666667	1.0	1.5	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7a2a33c2f05afacc	co2	CO₂	1.75	1.166667	1.333333	2.5	4.25	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3d1b8bf7edb2a14c	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
46d5c4efd71b182b	co2	CO₂	1.666667	0.833333	1.666667	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7744a1bb796ffbad	co2	CO₂	1.5	1.166667	1.333333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8b36d3306d988a19	co2	CO₂	2.166667	1.0	1.5	2.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
235b158005d336c4	co2	CO₂	2.5	1.333333	1.166667	2.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3fbffb46744d97e6	co2	CO₂	2.333333	1.333333	1.166667	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bde297c3ee4b1302	co2	CO₂	1.166667	1.333333	1.166667	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e36e898ff48ad64a	co2	CO₂	1.222222	1.944444	0.555556	2.5	3.722222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
00a6e179fa5b6339	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d4b67a8a00f49847	co2	CO₂	2.0	1.333333	1.166667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
344556e4a1fff76c	co2	CO₂	1.833333	1.166667	1.333333	2.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
53d2b1f544cb9581	co2	CO₂	2.0	0.833333	1.666667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26252b917be261b7	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1752a48384041358	co2	CO₂	1.833333	1.5	1.0	2.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
53eb48ab412a2ff3	co2	CO₂	2.333333	1.5	1.0	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
eb3dfc35b570f5d1	co2	CO₂	2.0	1.666667	0.833333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
675a452f156b1e3e	co2	CO₂	1.333333	1.333333	1.166667	2.5	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0cf13b6ca4ba6471	co2	CO₂	2.166667	1.666667	0.833333	2.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
41f2c8d4923e7d91	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
406e55b1a915fdfa	co2	CO₂	1.833333	1.666667	0.833333	2.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e310ecfb73147a78	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f222a9a6de275693	co2	CO₂	1.5	1.166667	1.333333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fd828d3b68bc68a4	co2	CO₂	2.166667	1.166667	1.333333	2.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
50d6c45121eb1f7a	co2	CO₂	2.5	1.5	1.0	2.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
05743ff306003e93	co2	CO₂	2.5	1.833333	0.666667	2.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c72774e64b305619	co2	CO₂	1.166667	1.333333	1.166667	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6dd22a692e48e303	co2	CO₂	1.25	1.5	1.0	2.5	3.75	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cafc86519fd8e77d	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4e4ef0622472473a	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1016b36a7d960e04	co2	CO₂	1.333333	0.833333	1.666667	2.5	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c57f5d793ebace74	co2	CO₂	3.333333	0.166667	2.333333	2.5	5.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
428e4a7d40da318f	co2	CO₂	3.666667	0.166667	2.333333	2.5	6.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a63f28aaba3e0678	co2	CO₂	3.333333	0.5	2.0	2.5	5.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
27ebc0d88ca20ae7	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1ca786de2739d7f6	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1250a42c736969d5	co2	CO₂	2.333333	0.333333	2.166667	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1d0a04781b64f51c	co2	CO₂	2.166667	1.333333	1.166667	2.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2a62e02502e10333	co2	CO₂	0.833333	1.0	1.5	2.5	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
784d05d352b39327	co2	CO₂	1.666667	1.0	1.5	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7b68f47bb4b9993c	co2	CO₂	1.166667	1.0	1.5	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1f22b15b3da72b05	co2	CO₂	1.166667	0.166667	2.333333	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f88482bb3ee8876f	co2	CO₂	1.5	0.666667	1.833333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0d34dc007590f15c	co2	CO₂	1.555556	0.166667	2.333333	2.5	4.055556	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4c4d8ced6d44e009	co2	CO₂	1.5	0.833333	1.666667	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e8a9fe4e7de02841	co2	CO₂	1.5	0.666667	1.833333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
59f70a8527ac94e2	co2	CO₂	0.833333	1.166667	1.333333	2.5	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
87524665531ba262	co2	CO₂	1.166667	0.833333	1.666667	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9b2168067755386e	co2	CO₂	1.333333	0.833333	1.666667	2.5	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fd36368ee98a93b7	co2	CO₂	2.0	0.666667	1.833333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
66903a55122f7f53	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
95d1bb2b74b99376	co2	CO₂	2.333333	1.166667	1.333333	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c648a9cc028ea8ff	co2	CO₂	2.333333	1.166667	1.333333	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c4cb46837e8328ee	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d5e90915fb6577fe	co2	CO₂	1.666667	1.166667	1.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
297b8b4daeaf7a6b	co2	CO₂	2.0	0.833333	1.666667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1253598940549c81	co2	CO₂	2.333333	0.833333	1.666667	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
72df3a47de0699fd	co2	CO₂	2.0	1.0	1.5	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9695f1de9ea96321	co2	CO₂	2.0	1.0	1.5	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
21a69d3d80378f68	co2	CO₂	2.333333	1.0	1.5	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f36012041d115445	co2	CO₂	2.0	1.0	1.5	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5c7354f4bb8a4db9	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b1ec2879dd852af1	co2	CO₂	2.0	0.333333	2.166667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
00e34f1ab041cf96	co2	CO₂	1.666667	0.833333	1.666667	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e2cc16ebb8063a6a	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ac955089085c1e26	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
461c2d2ae29b51d6	co2	CO₂	1.222222	0.777778	1.722222	2.5	3.722222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c209d291f5790088	co2	CO₂	2.0	0.833333	1.666667	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0c37e3f1d5665605	co2	CO₂	1.777778	0.666667	1.833333	2.5	4.277778	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a905074d04968ab8	co2	CO₂	1.944444	0.722222	1.777778	2.5	4.444444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
19835c84aff112f3	co2	CO₂	1.777778	0.777778	1.722222	2.5	4.277778	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
89ef5b7cff930429	co2	CO₂	2.333333	0.666667	1.833333	2.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
179f39693f10b21c	co2	CO₂	1.944444	0.722222	1.777778	2.5	4.444444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
22cc131177cd072d	co2	CO₂	1.333333	1.166667	1.333333	2.5	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
27a84d2b5bd74f90	co2	CO₂	1.666667	0.333333	2.166667	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
dda256f359a5ab46	co2	CO₂	1.166667	1.333333	1.166667	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2d00cc2ed6c49b0f	co2	CO₂	1.5	1.333333	1.166667	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
24fc2566e07ff29d	co2	CO₂	1.5	1.333333	1.166667	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2cbc4cb4d2d71065	co2	CO₂	1.166667	0.5	2.0	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fbd3128d277e3c4e	co2	CO₂	1.5	0.833333	1.666667	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
34976e75ce9a1551	co2	CO₂	1.444444	0.388889	2.111111	2.5	3.944444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8e3d1089ae1eba12	co2	CO₂	1.666667	0.666667	1.833333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4e79569445f1fc60	co2	CO₂	2.0	0.666667	1.833333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4434b5aeccddecba	co2	CO₂	1.666667	0.666667	1.833333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b38c4ea43b150cf5	co2	CO₂	1.0	1.333333	1.166667	2.5	3.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d07b2516a479007c	co2	CO₂	1.666667	0.0	2.5	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3fc3173a6de2e40d	co2	CO₂	1.166667	0.666667	1.833333	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5de19c34ac12bbc5	co2	CO₂	1.5	1.0	1.5	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d6dbfc72e3f065c6	co2	CO₂	1.5	0.666667	1.833333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2707a84669f3ebf2	co2	CO₂	1.166667	0.5	2.0	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2d7b51ab6d9fe9d0	co2	CO₂	1.5	1.666667	0.833333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9c6dde4c6e4ae2a0	co2	CO₂	1.555556	0.888889	1.611111	2.5	4.055556	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7641d77087877406	co2	CO₂	2.0	0.166667	2.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
94e5d5d188439021	co2	CO₂	1.666667	0.166667	2.333333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c4467f7e8704edfb	co2	CO₂	1.166667	0.666667	1.833333	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7a9c9564efb80461	co2	CO₂	2.0	0.166667	2.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4d70675513131840	co2	CO₂	1.166667	1.166667	1.333333	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
37bfb41adc4bc49b	co2	CO₂	2.0	1.0	1.5	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e2a0ad1fdb2b4dcd	co2	CO₂	1.5	1.166667	1.333333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c623cddaee1496af	co2	CO₂	1.666667	0.666667	1.833333	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
dd4cefdf83f07969	co2	CO₂	2.0	1.166667	1.333333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f80840001e0c8b6b	co2	CO₂	1.888889	0.777778	1.722222	2.5	4.388889	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9993a745511bb017	co2	CO₂	2.0	0.666667	1.833333	2.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
166b6b97935d1a8d	co2	CO₂	1.5	1.166667	1.333333	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1c4ee6ed79f1a9c5	co2	CO₂	1.666667	0.333333	2.166667	2.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f1cef990cab54f13	co2	CO₂	1.166667	1.0	1.5	2.5	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26d531f1446e6bba	co2	CO₂	1.5	1.0	1.5	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
de3a6f72f8a6d0c6	co2	CO₂	1.5	1.333333	1.166667	2.5	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
